OrderID|CustomerName|OrderAmount|Discount|OrderDate|DeliveryDate|MobileNumber|StateName|Rating
1692|Pooja|9660|250|2025-09-05|2025-09-10|8317064971|Karnataka|5
1693|Arjun|2762||2025-12-04|2025-12-06|7986860232|Maharashtra|4
1694|Amit|2142|100|2025-09-18|2025-09-25|8453579468|Kerala|5
1695|Rahul|3133|200|2025-11-22|2025-11-23|7391222487|Tamil Nadu|2
1696|Anjali||200|2025-02-15|2025-02-17|8129971523|Karnataka|2
1697|Priya|ABC|250|2025-01-20|2025-01-27|8720756561|Maharashtra|5
1698|Vijay|5193|300|2025-11-02|2025-11-03|7752783751|Tamil Nadu|4
1699|Rahul|3804|300|2025-09-23|2025-09-28|7836429847|Kerala|1
1700|Vijay|8951|300|2025-04-29|2025-05-09|7727923480|Karnataka|1
1701|Sneha|504|100|2025-02-14|2025-02-19|8715554644|Maharashtra|3
1702|Arjun|7142|XYZ|2025-10-28|2025-11-01|9223687972|Maharashtra|
1703|Priya|1977|250|2025-05-26|2025-06-04||Karnataka|3
1704|Kiran|4207||2025-11-07|2025-11-11|8953175066|Kerala|4
1705|Rahul|4777|100|2025-07-28|2025-08-06|7457263513|Telangana|5
1706|Vijay|5321|150|2025-03-01|2025-03-10|8106784665|Kerala|5
1707|Kiran|7754|200|2025-10-16|2025-10-24|8044850685|Tamil Nadu|3
1708|Meena|948|200|2025-03-01|2025-03-06|7290143353|Maharashtra|4
1709|Sneha|4267|150|2025-07-31|2025-08-06|9218368729|Telangana|5
1710|Kiran|4567|150|2025-02-17|2025-02-24|9893510498|Telangana|3
1711|Vijay|3424|200|2025-06-10|2025-06-16|7938734379|Karnataka|5
1712|Amit|3615|200|2025-04-13|2025-04-17|8039624809|Andhra Pradesh|3
1713|Sneha|3822|100|Invalid Date||7669995863|Telangana|1
1714|Priya|ABC|300|2025-12-06|2025-12-14|9636366799|Kerala|1
1715|Rahul|8401|XYZ|2025-07-10|2025-07-20|8354705301|Kerala|4
1716|Kiran|8541|100|2025-09-19|2025-09-24|8708879427|Kerala|2
1717|Amit|1387|250|2025-08-05|2025-08-13|9322580659|Kerala|1
1718|Pooja|6950|300|2025-03-31|2025-04-08|7516977385|Tamil Nadu|5
1719|Pooja|637|50|2025-12-12|2025-12-16|8629630857|Telangana|5
1720|Pooja|6424|250|2025-05-13|2025-05-16|9356061869|Andhra Pradesh|3
1721|Kiran|8222|250|2025-06-25|2025-07-01|7789903223|Tamil Nadu|4
1722|Sneha|7366|300|2025-07-10|2025-07-16||Tamil Nadu|3
1723|Amit|9861|100|2025-10-22|2025-10-26|7428937279|Andhra Pradesh|3
1724|Vijay|7581|200|2025-04-11|2025-04-14|7642304025|Telangana|4
1725|Amit||200|2025-09-13|2025-09-16|9708629635|Kerala|5
1726|Pooja|8472||2025-06-03|2025-06-08|9414366240|Telangana|5
1727|Arjun|2121|300|2025-03-25|2025-03-26|7925425090|Tamil Nadu|3
1728|Priya|7870|XYZ|2025-06-21|2025-06-26|8550320086|Kerala|3
1729|Vijay|4722|150|2025-01-11|2025-01-18|7520711069|Maharashtra|
1730|Anjali|3759|250|2025-10-22|2025-10-31|7749638562|Karnataka|3
1731|Pooja|ABC|300|2025-09-19|2025-09-27|8919550221|Tamil Nadu|1
1732|Anjali|5194|200|2025-11-20|2025-11-23|7719731446|Tamil Nadu|3
1733|Anjali|9865|200|2025-02-06|2025-02-08|7695782515|Andhra Pradesh|3
1734|Pooja|5691|300|2025-05-30|2025-06-04|9600108647|Karnataka|4
1735|Meena|6450|300|2025-10-28|2025-11-06|8933975047|Andhra Pradesh|4
1736|Amit|878|100|Invalid Date|2025-05-06|7343875431|Andhra Pradesh|2
1737|Arjun|2187||2025-02-18|2025-02-20|9032317504|Telangana|5
1738|Rahul|7004|250|2025-02-12|2025-02-14|8127223900|Andhra Pradesh|5
1739|Priya|6887|150|2025-04-28|2025-05-02|8220523522|Maharashtra|4
1740|Amit|2650|250|2025-03-29|2025-03-30|7150989488|Karnataka|3
1741|Meena|8154|XYZ|2025-10-04|2025-10-09||Andhra Pradesh|4
1742|Vijay|3400|250|2025-11-02|2025-11-10|9710328466|Tamil Nadu|5
1743|Vijay|9245|150|2025-06-27|2025-07-05|9317856944|Telangana|2
1744|Meena|5544|150|2025-07-31||7668801732|Telangana|3
1745|Rahul|9074|100|2025-06-26|2025-07-01|9015189868|Telangana|5
1746|Meena|8316|150|2025-01-05|2025-01-12|8258093032|Andhra Pradesh|5
1747|Rahul|9481|150|2025-04-07|2025-04-14|9407562635|Tamil Nadu|4
1748|Sneha|ABC||2025-03-25|2025-04-01|8625035499|Karnataka|2
1749|Priya|7417|300|2025-05-03|2025-05-12|9633743591|Karnataka|3
1750|Vijay|4904|200|2025-04-07|2025-04-09|7783432867|Karnataka|2
1751|Priya|7960|250|2025-08-20|2025-08-25|9674707124|Andhra Pradesh|4
1752|Pooja|817|100|2025-01-26|2025-02-04|7095051435|Telangana|2
1753|Kiran|4910|100|2025-08-13|2025-08-14|7999913493|Andhra Pradesh|1
1754|Rahul||XYZ|2025-09-10|2025-09-14|8468504537|Karnataka|4
1755|Meena|6584|200|2025-12-23|2025-12-24|8418407139|Andhra Pradesh|1
1756|Rahul|4866|200|2025-02-06|2025-02-15|9019265031|Andhra Pradesh|
1757|Kiran|6751|50|2025-03-04|2025-03-08|8652694369|Andhra Pradesh|4
1758|Rahul|3763|200|2025-02-18|2025-02-27|9860482054|Tamil Nadu|2
1759|Arjun|5613||Invalid Date|2025-06-18|9702239879|Maharashtra|1
1760|Vijay|9034|50|2025-05-10|2025-05-18||Andhra Pradesh|3
1761|Pooja|1353|300|2025-04-22|2025-04-24|8013465558|Karnataka|4
1762|Rahul|3242|150|2025-10-27|2025-10-29|8699983711|Telangana|2
1763|Rahul|8286|300|2025-11-02|2025-11-05|8595145112|Andhra Pradesh|1
1764|Amit|8690|50|2025-12-18|2025-12-28|8453511837|Telangana|1
1765|Pooja|ABC|300|2025-03-20|2025-03-29|7461243650|Tamil Nadu|2
1766|Sneha|5689|250|2025-11-27|2025-12-03|8884283304|Telangana|2
1767|Arjun|6368|XYZ|2025-03-10|2025-03-15|7169602003|Maharashtra|4
1768|Meena|9659|150|2025-10-05|2025-10-13|7815080993|Andhra Pradesh|5
1769|Vijay|6196|150|2025-08-28|2025-09-02|9571310779|Andhra Pradesh|5
1770|Priya|9202||2025-03-21|2025-03-29|8269904391|Kerala|3
1771|Pooja|7939|50|2025-11-23|2025-12-02|8627979724|Telangana|2
1772|Anjali|6465|250|2025-05-03|2025-05-09|7272050780|Tamil Nadu|5
1773|Sneha|9086|300|2025-09-12|2025-09-21|7661989794|Karnataka|5
1774|Pooja|7214|300|2025-06-14|2025-06-16|7413417661|Maharashtra|5
1775|Priya|1217|100|2025-04-02||7867922818|Tamil Nadu|1
1776|Sneha|2117|50|2025-10-20|2025-10-27|9825750278|Kerala|4
1777|Anjali|4693|50|2025-07-07|2025-07-11|9602550993|Telangana|1
1778|Sneha|8551|50|2025-08-28|2025-08-29|8550165596|Maharashtra|5
1779|Arjun|6546|300|2025-01-30|2025-02-09||Telangana|5
1780|Priya|5479|XYZ|2025-02-09|2025-02-13|9231172272|Telangana|1
1781|Sneha|9210||2025-07-17|2025-07-21|7829441721|Maharashtra|5
1782|Sneha|ABC|250|Invalid Date|2025-11-20|9398410571|Tamil Nadu|5
1783|Priya||300|2025-10-23|2025-10-29|9896923497|Maharashtra|
1784|Arjun|2205|100|2025-04-03|2025-04-12|8724674934|Karnataka|5
1785|Amit|9247|250|2025-08-15|2025-08-21|8353580387|Karnataka|5
1786|Pooja|7255|300|2025-08-09|2025-08-15|9613115539|Kerala|2
1787|Vijay|4004|200|2025-10-09|2025-10-14|8546224907|Tamil Nadu|4
1788|Arjun|503|300|2025-01-18|2025-01-23|9558781873|Kerala|1
1789|Amit|5445|50|2025-06-03|2025-06-07|7922656948|Telangana|3
1790|Kiran|9571|250|2025-10-12|2025-10-22|9455054143|Telangana|2
1791|Rahul|8042|150|2025-03-21|2025-03-24|8138115565|Kerala|3
1792|Sneha|4317||2025-05-12|2025-05-17|7394729488|Tamil Nadu|5
1793|Anjali|4062|XYZ|2025-02-09|2025-02-15|9072464202|Tamil Nadu|2
1794|Anjali|2062|250|2025-11-25|2025-11-30|7160509766|Tamil Nadu|5
1795|Priya|1416|150|2025-06-28|2025-07-05|8788947133|Andhra Pradesh|1
1796|Anjali|687|300|2025-11-20|2025-11-27|7232477787|Kerala|3
1797|Rahul|5731|250|2025-10-17|2025-10-20|8403731150|Maharashtra|5
1798|Sneha|3009|50|2025-12-11|2025-12-18||Kerala|5
1799|Vijay|ABC|50|2025-04-24|2025-05-01|8244608630|Andhra Pradesh|4
1800|Amit|6007|50|2025-09-01|2025-09-11|7211789542|Tamil Nadu|5
1801|Kiran|1893|200|2025-09-14|2025-09-21|9997331061|Andhra Pradesh|2
1802|Meena|9663|100|2025-09-07|2025-09-14|9801385697|Andhra Pradesh|5
1803|Vijay|9089||2025-05-07|2025-05-11|7307708574|Tamil Nadu|3
1804|Pooja|9937|50|2025-02-27|2025-03-06|8819093035|Karnataka|3
1805|Sneha|5754|150|Invalid Date|2025-11-02|8309186996|Karnataka|2
1806|Anjali|7745|XYZ|2025-11-16||8891776000|Andhra Pradesh|1
1807|Sneha|6624|100|2025-02-13|2025-02-15|7234238999|Kerala|2
1808|Amit|5213|50|2025-06-25|2025-06-27|8310472034|Tamil Nadu|4
1809|Rahul|5937|100|2025-10-03|2025-10-07|7875320136|Kerala|5
1810|Kiran|9491|200|2025-11-15|2025-11-18|9985307816|Tamil Nadu|
1811|Anjali|9131|50|2025-05-11|2025-05-14|7258170698|Andhra Pradesh|3
1812|Anjali||150|2025-01-28|2025-02-05|9812163622|Telangana|1
1813|Arjun|4945|300|2025-12-04|2025-12-10|7463390201|Karnataka|1
1814|Arjun|4287||2025-07-14|2025-07-23|7427794685|Tamil Nadu|3
1815|Anjali|9209|50|2025-04-06|2025-04-10|9150278891|Kerala|4
1816|Rahul|ABC|50|2025-05-07|2025-05-16|8309653729|Tamil Nadu|3
1817|Arjun|3072|50|2025-06-27|2025-07-03||Andhra Pradesh|3
1818|Vijay|5019|50|2025-11-17|2025-11-22|8662885003|Kerala|1
1819|Kiran|4195|XYZ|2025-03-19|2025-03-25|8687263275|Telangana|2
1820|Arjun|9031|300|2025-11-10|2025-11-14|8792433036|Kerala|2
1821|Amit|7487|150|2025-11-06|2025-11-12|8929166962|Andhra Pradesh|5
1822|Sneha|2770|250|2025-10-05|2025-10-09|7593176411|Maharashtra|3
1823|Vijay|2715|200|2025-03-16|2025-03-26|7678810634|Telangana|3
1824|Vijay|9232|300|2025-03-02|2025-03-05|8364071251|Maharashtra|2
1825|Rahul|5721||2025-07-31|2025-08-07|8302870199|Maharashtra|4
1826|Kiran|2989|100|2025-02-24|2025-02-27|7793480168|Kerala|1
1827|Anjali|4872|250|2025-10-18|2025-10-28|7991756673|Andhra Pradesh|5
1828|Sneha|927|150|Invalid Date|2025-02-18|7575897664|Kerala|5
1829|Meena|6626|100|2025-07-18|2025-07-26|9035157048|Andhra Pradesh|2
1830|Sneha|4207|50|2025-07-29|2025-07-30|8159034297|Andhra Pradesh|4
1831|Sneha|3851|50|2025-04-01|2025-04-09|9650249767|Maharashtra|4
1832|Pooja|7996|XYZ|2025-05-07|2025-05-14|8738889526|Kerala|1
1833|Arjun|ABC|300|2025-06-10|2025-06-17|9626393424|Kerala|5
1834|Vijay|9105|300|2025-12-27|2025-12-28|9236170837|Tamil Nadu|1
1835|Meena|1194|100|2025-09-23|2025-10-02|8699137133|Kerala|1
1836|Arjun|8956||2025-11-19|2025-11-20||Tamil Nadu|3
1837|Arjun|5489|150|2025-08-25||8814461270|Kerala|
1838|Rahul|8970|100|2025-08-26|2025-09-03|7388440314|Telangana|5
1839|Amit|9452|100|2025-07-21|2025-07-28|8389254115|Telangana|4
1840|Amit|7933|250|2025-12-31|2026-01-04|8952849519|Karnataka|1
1841|Pooja||300|2025-11-29|2025-12-02|7530618370|Telangana|1
1842|Meena|6446|50|2025-09-26|2025-10-03|9197590676|Andhra Pradesh|5
1843|Arjun|9516|200|2025-01-23|2025-01-26|8439643578|Maharashtra|5
1844|Amit|3156|100|2025-04-02|2025-04-03|8802089646|Karnataka|3
1845|Meena|5231|XYZ|2025-11-17|2025-11-20|7504890477|Andhra Pradesh|2
1846|Rahul|4646|50|2025-08-23|2025-08-31|9141652101|Telangana|5
1847|Anjali|8584||2025-05-02|2025-05-06|9529144430|Tamil Nadu|4
1848|Arjun|7739|50|2025-11-04|2025-11-14|7028230917|Kerala|2
1849|Kiran|9634|100|2025-01-26|2025-01-29|7636755414|Maharashtra|1
1850|Pooja|ABC|50|2025-03-16|2025-03-17|9864728338|Kerala|5
1851|Kiran|5924|50|Invalid Date|2025-01-28|8790816346|Andhra Pradesh|2
1852|Kiran|9876|250|2025-04-01|2025-04-09|9486641280|Telangana|3
1853|Priya|5403|150|2025-07-08|2025-07-15|7290626163|Kerala|4
1854|Priya|5297|200|2025-03-10|2025-03-12|9983367767|Karnataka|3
1855|Vijay|7279|250|2025-04-18|2025-04-22||Telangana|1
1856|Anjali|9166|50|2025-09-05|2025-09-15|8233460089|Kerala|4
1857|Pooja|4754|250|2025-10-22|2025-11-01|8519788533|Kerala|2
1858|Anjali|8632|XYZ|2025-09-24|2025-10-02|9115290517|Kerala|2
1859|Sneha|5259|100|2025-01-01|2025-01-03|7103022527|Maharashtra|4
1860|Priya|3896|250|2025-08-01|2025-08-08|7195387472|Karnataka|3
1861|Vijay|3978|50|2025-11-24|2025-11-28|9963600727|Karnataka|3
1862|Priya|5542|150|2025-09-17|2025-09-26|8391242279|Telangana|1
1863|Pooja|6092|200|2025-10-19|2025-10-29|7125058196|Andhra Pradesh|2
1864|Pooja|6036|300|2025-09-03|2025-09-11|7152721525|Tamil Nadu|
1865|Amit|8046|250|2025-06-21|2025-06-29|8777914852|Kerala|1
1866|Kiran|9756|300|2025-12-14|2025-12-20|9384467937|Telangana|5
1867|Sneha|ABC|250|2025-12-17|2025-12-23|8518681304|Andhra Pradesh|1
1868|Kiran|1010|150|2025-07-12||7712833513|Kerala|5
1869|Arjun|3570||2025-11-01|2025-11-03|8324058623|Maharashtra|3
1870|Rahul||150|2025-07-31|2025-08-02|9134832539|Karnataka|2
1871|Meena|5458|XYZ|2025-04-21|2025-04-30|8298447203|Telangana|2
1872|Pooja|1112|100|2025-02-17|2025-02-25|9173230664|Tamil Nadu|1
1873|Vijay|3024|100|2025-06-24|2025-07-02|9248964968|Karnataka|3
1874|Amit|2109|250|Invalid Date|2025-12-16||Tamil Nadu|1
1875|Arjun|9058|50|2025-01-03|2025-01-08|7189107235|Telangana|5
1876|Pooja|8149|50|2025-02-22|2025-03-03|9830315936|Telangana|3
1877|Anjali|5614|300|2025-04-18|2025-04-24|7861379367|Karnataka|2
1878|Kiran|9220|150|2025-08-14|2025-08-16|8171040915|Andhra Pradesh|2
1879|Kiran|2375|50|2025-11-15|2025-11-24|9207873733|Andhra Pradesh|1
1880|Vijay|6239||2025-10-09|2025-10-15|8164159934|Maharashtra|2
1881|Kiran|9905|100|2025-03-29|2025-03-31|8337356436|Karnataka|5
1882|Vijay|7768|50|2025-03-08|2025-03-09|9021793892|Telangana|1
1883|Arjun|1381|50|2025-08-07|2025-08-14|7768726107|Kerala|5
1884|Meena|ABC|XYZ|2025-11-12|2025-11-18|8341922388|Andhra Pradesh|3
1885|Vijay|1786|200|2025-10-18|2025-10-21|7399071914|Telangana|4
1886|Meena|5585|300|2025-11-26|2025-12-04|9020979143|Andhra Pradesh|2
1887|Amit|4727|150|2025-07-20|2025-07-23|9856929012|Karnataka|3
1888|Meena|8487|50|2025-02-03|2025-02-11|7484846239|Tamil Nadu|3
1889|Meena|3298|150|2025-06-28|2025-07-08|9468224333|Kerala|2
1890|Priya|7146|300|2025-02-24|2025-03-02|9388645471|Karnataka|1
1891|Vijay|8052||2025-07-25|2025-08-04|8775719463|Kerala|
1892|Sneha|9477|100|2025-09-04|2025-09-11|7283725262|Andhra Pradesh|3
1893|Anjali|7563|200|2025-10-18|2025-10-24||Andhra Pradesh|2
1894|Priya|9907|200|2025-02-28|2025-03-10|9560124760|Karnataka|4
1895|Vijay|2099|200|2025-04-01|2025-04-06|8742870683|Kerala|1
1896|Priya|6708|150|2025-09-11|2025-09-12|7388836304|Andhra Pradesh|2
1897|Anjali|503|XYZ|Invalid Date|2025-03-20|8945510312|Karnataka|5
1898|Arjun|9968|200|2025-04-11|2025-04-15|9927092297|Karnataka|3
1899|Anjali||300|2025-06-05||8478605304|Kerala|1
1900|Rahul|8862|200|2025-03-07|2025-03-12|7268051302|Kerala|3
1901|Rahul|ABC|50|2025-12-27|2026-01-05|8542943951|Karnataka|1
1902|Rahul|4354||2025-08-10|2025-08-20|8693369537|Maharashtra|3
1903|Arjun|7152|200|2025-08-11|2025-08-20|7907166142|Tamil Nadu|2
1904|Amit|3583|250|2025-07-16|2025-07-22|8792012815|Karnataka|2
1905|Amit|2700|50|2025-02-06|2025-02-07|7618457607|Maharashtra|4
1906|Arjun|2724|50|2025-03-12|2025-03-19|8958628128|Tamil Nadu|5
1907|Anjali|3445|200|2025-09-18|2025-09-25|9371036817|Tamil Nadu|4
1908|Pooja|4198|100|2025-08-06|2025-08-16|7031911578|Tamil Nadu|5
1909|Sneha|8720|150|2025-07-30|2025-08-08|9475414520|Telangana|3
1910|Rahul|9808|XYZ|2025-09-05|2025-09-11|7486037259|Tamil Nadu|5
1911|Priya|2827|300|2025-09-27|2025-10-02|8996886326|Telangana|5
1912|Vijay|1949|100|2025-08-30|2025-09-01||Kerala|5
1913|Kiran|1364||2025-06-25|2025-07-04|7046314343|Tamil Nadu|4
1914|Vijay|8187|250|2025-06-19|2025-06-26|8515756391|Karnataka|3
1915|Amit|1078|300|2025-11-02|2025-11-07|9421100023|Telangana|3
1916|Meena|9972|100|2025-10-21|2025-10-22|9818872419|Maharashtra|3
1917|Anjali|947|150|2025-09-06|2025-09-08|7544693476|Telangana|5
1918|Kiran|ABC|150|2025-03-09|2025-03-19|8206765277|Karnataka|
1919|Rahul|2327|250|2025-03-31|2025-04-10|7649122505|Karnataka|4
1920|Amit|4780|300|Invalid Date|2025-05-09|7776569551|Telangana|5
1921|Pooja|1882|100|2025-11-01|2025-11-04|9130081627|Tamil Nadu|4
1922|Sneha|7711|300|2025-11-23|2025-11-26|7905622824|Maharashtra|5
1923|Pooja|1390|XYZ|2025-11-25|2025-11-30|7498192006|Andhra Pradesh|1
1924|Meena|7033||2025-09-01|2025-09-06|9045547915|Andhra Pradesh|5
1925|Arjun|6890|200|2025-05-15|2025-05-18|9278231594|Telangana|4
1926|Kiran|7853|200|2025-12-14|2025-12-20|9277421089|Telangana|1
1927|Vijay|6297|200|2025-11-09|2025-11-14|8438674062|Karnataka|3
1928|Priya||150|2025-12-02|2025-12-12|8679992638|Maharashtra|4
1929|Sneha|3693|250|2025-06-22|2025-06-25|8345483676|Telangana|5
1930|Rahul|1613|50|2025-07-30||9255992861|Maharashtra|1
1931|Meena|6259|100|2025-05-26|2025-05-31||Telangana|1
1932|Anjali|2006|50|2025-11-01|2025-11-05|9574338859|Maharashtra|1
1933|Priya|1915|250|2025-03-08|2025-03-15|9819193463|Andhra Pradesh|5
1934|Priya|3518|150|2025-05-31|2025-06-08|9836730724|Maharashtra|1
1935|Meena|ABC||2025-05-22|2025-05-29|9973068647|Karnataka|3
1936|Amit|1712|XYZ|2025-05-22|2025-05-23|8644109210|Karnataka|4
1937|Rahul|4730|150|2025-04-02|2025-04-10|7298064202|Andhra Pradesh|4
1938|Anjali|6932|100|2025-11-27|2025-12-05|7465705342|Kerala|2
1939|Arjun|4078|250|2025-11-26|2025-11-28|8896578985|Telangana|3
1940|Rahul|1694|50|2025-10-20|2025-10-25|8915048861|Tamil Nadu|1
1941|Amit|514|50|2025-12-07|2025-12-14|8144335983|Maharashtra|2
1942|Pooja|6911|250|2025-01-02|2025-01-11|9107452219|Tamil Nadu|4
1943|Arjun|1648|250|Invalid Date|2025-04-27|8651087940|Telangana|4
1944|Anjali|9270|150|2025-06-20|2025-06-25|8720627470|Maharashtra|1
1945|Priya|6485|250|2025-06-24|2025-06-26|8974135984|Maharashtra|
1946|Sneha|3393||2025-10-11|2025-10-12|8649970409|Karnataka|2
1947|Arjun|2249|300|2025-12-19|2025-12-25|9089516830|Maharashtra|1
1948|Meena|3604|100|2025-01-19|2025-01-23|7108940146|Andhra Pradesh|5
1949|Meena|6869|XYZ|2025-02-02|2025-02-11|9763414778|Tamil Nadu|3
1950|Vijay|7861|50|2025-01-19|2025-01-25||Maharashtra|3
1951|Rahul|7143|50|2025-04-19|2025-04-28|8968685708|Andhra Pradesh|5
1952|Anjali|ABC|100|2025-02-06|2025-02-07|7608126462|Maharashtra|4
1953|Rahul|8220|250|2025-01-24|2025-01-28|9786516452|Telangana|2
1954|Amit|1318|150|2025-02-19|2025-02-27|9625195227|Kerala|2
1955|Priya|2242|50|2025-09-12|2025-09-22|9644104389|Telangana|2
1956|Sneha|7483|150|2025-12-14|2025-12-21|8392578489|Maharashtra|1
1957|Anjali|||2025-10-07|2025-10-10|8381218039|Telangana|2
1958|Anjali|3341|150|2025-02-02|2025-02-04|8176363031|Tamil Nadu|2
1959|Amit|6560|250|2025-03-26|2025-04-03|8046445603|Telangana|5
1960|Amit|2137|300|2025-11-10|2025-11-17|7677546830|Tamil Nadu|1
1961|Priya|604|50|2025-04-02||9799269793|Karnataka|5
1962|Arjun|8298|XYZ|2025-12-21|2025-12-24|7885451419|Maharashtra|2
1963|Kiran|9070|200|2025-07-30|2025-08-03|7749681967|Maharashtra|5
1964|Rahul|3449|300|2025-09-13|2025-09-23|7378048132|Karnataka|3
1965|Arjun|574|250|2025-05-01|2025-05-05|7504692228|Telangana|5
1966|Anjali|6429|250|Invalid Date|2025-09-21|8993792569|Karnataka|2
1967|Rahul|3673|50|2025-03-18|2025-03-26|9136809970|Andhra Pradesh|2
1968|Rahul|1385||2025-11-27|2025-12-03|8224342797|Tamil Nadu|2
1969|Kiran|ABC|150|2025-11-12|2025-11-20||Maharashtra|1
1970|Rahul|9304|100|2025-03-22|2025-03-23|9083322831|Telangana|5
1971|Priya|4355|300|2025-08-16|2025-08-26|9490057858|Tamil Nadu|3
1972|Sneha|5836|100|2025-02-26|2025-03-04|7978316519|Andhra Pradesh|
1973|Arjun|3776|200|2025-04-23|2025-04-25|9022887749|Tamil Nadu|5
1974|Rahul|7641|100|2025-04-21|2025-05-01|8954170921|Tamil Nadu|2
1975|Pooja|2734|XYZ|2025-08-23|2025-08-27|9714510040|Karnataka|3
1976|Sneha|6003|100|2025-01-17|2025-01-27|7256202202|Andhra Pradesh|3
1977|Priya|8127|200|2025-08-03|2025-08-06|8475647712|Karnataka|2
1978|Anjali|3068|300|2025-11-10|2025-11-13|9483012703|Andhra Pradesh|5
1979|Priya|7245||2025-09-25|2025-10-03|7929613915|Tamil Nadu|5
1980|Meena|5073|50|2025-08-08|2025-08-12|8064427950|Tamil Nadu|3
1981|Anjali|4143|250|2025-03-18|2025-03-28|7021808033|Telangana|4
1982|Rahul|8211|300|2025-09-16|2025-09-17|8828357471|Tamil Nadu|5
1983|Meena|2105|200|2025-09-11|2025-09-15|7356875364|Telangana|5
1984|Arjun|4071|100|2025-07-03|2025-07-08|8026765156|Telangana|1
1985|Meena|5494|100|2025-12-27|2026-01-04|9449766862|Telangana|5
1986|Meena|ABC|200|2025-03-12|2025-03-19|7794335873|Maharashtra|3
1987|Meena|522|300|2025-02-06|2025-02-13|9966751401|Kerala|3
1988|Rahul|5359|XYZ|2025-08-07|2025-08-12||Kerala|5
1989|Anjali|3893|300|Invalid Date|2025-02-21|8441797632|Kerala|1
1990|Pooja|1344||2025-02-26|2025-03-05|8570200796|Kerala|4
1991|Rahul|6489|150|2025-03-31|2025-04-09|7287788210|Maharashtra|5
1992|Sneha|2767|150|2025-05-03||7487726511|Maharashtra|4
1993|Anjali|3937|300|2025-04-26|2025-05-02|8514885083|Kerala|3
1994|Arjun|5040|50|2025-02-02|2025-02-08|8482736884|Tamil Nadu|4
1995|Vijay|9129|50|2025-08-29|2025-09-07|9913311922|Karnataka|5
1996|Meena|6531|300|2025-12-21|2025-12-23|7808972471|Telangana|4
1997|Priya|6900|100|2025-05-28|2025-05-30|7469718772|Karnataka|2
1998|Priya|2924|200|2025-03-19|2025-03-23|9236336378|Karnataka|1
1999|Arjun|9370|100|2025-08-31|2025-09-06|8804444480|Maharashtra|
2000|Rahul|5276|100|2025-02-02|2025-02-03|7997841438|Maharashtra|5
